Date,User,Url,Tweet,likeCount,retweetCount,hashtags,positive,negative,neutral
2023-02-12 10:04:53+00:00,UpadhyayJaynesh,https://twitter.com/UpadhyayJaynesh/status/1624711131108634624,"Sant Shri Asharamji Bapu started Parents Worship Day to save from the side effects of western culture. A festival that saves the young generation from Vikaron Ke Andhkar and takes them to Sanyam Ke Prakash Ki Aur.
#SayNoToValentines https://t.co/pbl1JsFE6S",0,1,['SayNoToValentines'],0.197,0.0,0.803
2023-02-12 10:04:23+00:00,ManishG47155715,https://twitter.com/ManishG47155715/status/1624711004197367808,"Now the question arises whether it is necessary to have all the same resources to celebrate Valentine's Day, which foreign companies sell by fooling us under the guise of profit.
#SayNoToValentines
Jai Shri Ram
Save youth and culture
https://t.co/etQjsBGEGt",0,1,['SayNoToValentines'],0.206,0.057,0.737
2023-02-12 10:03:03+00:00,RajeevMaharana3,https://twitter.com/RajeevMaharana3/status/1624710668992811009,"The patriotic citizens who are engaged in promoting Parents Worship Day are lucky. Must spend your time in this work, otherwise time and future generations will not forgive.
Vikaron Ke Andhkar Se
Sanyam Ke Prakash Ki Aur to carry the country
#SayNoToValentines
https://t.co/gKWtBRJvoU",0,1,['SayNoToValentines'],0.204,0.036,0.76
2023-02-12 10:03:01+00:00,ManishG47155715,https://twitter.com/ManishG47155715/status/1624710658226028547,"Now don't know which Hindu's daughter will become cross. Is this the wonder of Valentine's Day? #SayNoToValentines
Jai Shri Ram
Save youth and culture
https://t.co/JEND7lGZiC",0,1,['SayNoToValentines'],0.118,0.0,0.882
2023-02-12 10:02:34+00:00,sahay_pal,https://twitter.com/sahay_pal/status/1624710547727077376,"The importance of parents in their lives is being explained to today's youth from Parents Worship Day, the message is being given to serve parents after growing up.
This is new initiative to go Vikaron Ke Andhkar Se Sanyam Ke Prakash Ki Aur
#SayNoToValentines
https://t.co/Gq2CwGdQ3Y",0,1,['SayNoToValentines'],0.132,0.0,0.868
2023-02-12 10:02:05+00:00,sahay_pal,https://twitter.com/sahay_pal/status/1624710425479905280,"#SayNoToValentines
Sant Shri Asharamji Bapu ji has taken a beautiful initiative to keep the love of parents intact in the minds of the young generation and the whole world will be indebted to him for that.
https://t.co/J0MUzthRiC",0,1,['SayNoToValentines'],0.231,0.0,0.769
2023-02-12 10:01:43+00:00,br_pataskar,https://twitter.com/br_pataskar/status/1624710332550610948,"Yes, say no to character-destroying Valentine's Day and celebrate #14Fab_ParentsWorshipDay
#SayNoToValentines",0,1,"['14Fab_ParentsWorshipDay', 'SayNoToValentines']",0.386,0.133,0.482
2023-02-12 10:01:30+00:00,sahay_pal,https://twitter.com/sahay_pal/status/1624710279400677376,"#SayNoToValentines
Sant Shri Asharamji Bapu says - Parents Worship Day should be celebrated by sacrificing such a day that children, youth and girls take away the energy of light.
https://t.co/J0MUzthRiC",0,1,['SayNoToValentines'],0.242,0.0,0.758
2023-02-12 10:01:17+00:00,ManishG47155715,https://twitter.com/ManishG47155715/status/1624710223352188930,"To promote our culture, the practice of celebrating Mother-Father Worship Day has started in Hinduism. #SayNoToValentines
Jai Shri Ram
Save youth and culture
https://t.co/ydpkQ6MLPR",0,1,['SayNoToValentines'],0.369,0.0,0.631
2023-02-12 10:00:57+00:00,PoonaGehlot,https://twitter.com/PoonaGehlot/status/1624710140535644161,"This foreign festival celebrated on 14 February is a curse for our country. Let us boycott it.
#SayNoToValentines
Save youth and culture
https://t.co/lUoeL7N7Hu राम राम सा#SayNoToValentines",0,1,['SayNoToValentines'],0.281,0.162,0.557
2023-02-12 10:00:44+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624710086290731009,"Vikaron ke Andhkar se saved us,

Sanyam Ke Prakash Ki Aur took us,

Who gave us Parents Worship Day,

He is Sant Shri Asaramji Bapu

So you too #SayNoToValentines is just celebrating mother father worship",0,1,['SayNoToValentines'],0.26,0.0,0.74
2023-02-12 10:00:38+00:00,atulsaxena6777,https://twitter.com/atulsaxena6777/status/1624710058834804736,"#SayNoToValentines
Can't we celebrate Parents Worship Day for the parents who taught us to walk by holding our fingers and taught us the way to live life?
If we have to avoid Vikaron Ke Andhkar Se, then we have to follow the values ​​taught by our parents.
Sanyam Ke Prakash Ki Aur https://t.co/bIYuJzmsRm",0,1,['SayNoToValentines'],0.083,0.088,0.829
2023-02-12 10:00:31+00:00,ramawatp9783907,https://twitter.com/ramawatp9783907/status/1624710030779097089,"Valentine's Day is not according to our culture, it is harmful. Impressed by the things shown in TV-Cinema media, it is not wise to copy them.|||||
PKR
#SayNoToValentines
Save youth and culture
https://t.co/2jLKIvfvhL",0,1,['SayNoToValentines'],0.162,0.066,0.772
2023-02-12 10:00:21+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624709989456838660,Sant Shri asharamji bapu tell us we should celebrate true love festival Parents Worship Day.  it is for expressing our Innocent love towards our parents and a way to say to them Thankyou for their sacrifices. #SayNoToValentines Vikaron Ke Andhkar Se Sanyam Ke Prakash Ki Aur,0,1,['SayNoToValentines'],0.374,0.0,0.626
2023-02-12 09:59:57+00:00,PoonaGehlot,https://twitter.com/PoonaGehlot/status/1624709886885130242,"Show love to parents on 14th February.
#SayNoToValentines
Save youth and culture
https://t.co/AAtCAAjSd4 राम #SayNoToValentines",0,1,"['SayNoToValentines', 'SayNoToValentines']",0.363,0.0,0.637
2023-02-12 09:59:48+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624709850872823810,"Pujya Sant Shri Asharamji Bapu gave the gift of Parents Worship Day to the deity in the form of society, so that the young generation can easily find the path that takes them from Vikaron ke Andhkar to Sanyam ke Prakash ki Aur #SayNoToValentines",0,1,['SayNoToValentines'],0.155,0.0,0.845
2023-02-12 09:59:45+00:00,Upendra80110652,https://twitter.com/Upendra80110652/status/1624709838990364675,"@Balsanskarsewa Let us celebrate Mother Father Worship Day on 14th February in a joy filled love.
#SayNoToValentines",0,1,['SayNoToValentines'],0.537,0.0,0.463
2023-02-12 09:59:12+00:00,shamlitripathi2,https://twitter.com/shamlitripathi2/status/1624709700217622529,"Sant Shri Asharamji Bapu revealed the deep secrets of Vikaron Ke Andhkar Se Sanyam Ke Prakash Ki Aur in front of us that love is only the name of giving, love always teaches to give and not to receive, which we call Parents Worship Day.
#SayNoToValentines
https://t.co/qRnKht7KVP
https://t.co/Nhe6zXOEBn",0,1,['SayNoToValentines'],0.228,0.0,0.772
2023-02-12 09:59:12+00:00,PoonaGehlot,https://twitter.com/PoonaGehlot/status/1624709697420034049,"Mother and father worship day is on 14 February.
#SayNoToValentines
Save youth and culture
https://t.co/EogydroQxa पूना #SayNoToValentines",0,1,"['SayNoToValentines', 'SayNoToValentines']",0.265,0.0,0.735
2023-02-12 09:58:27+00:00,PoonaGehlot,https://twitter.com/PoonaGehlot/status/1624709510874140672,"On February 14, express love not only to lover and girlfriend but also to parents.
#SayNoToValentines
Save youth and culture
https://t.co/sRus8EjaT2 रामजी राम #SayNoToValentines",0,1,"['SayNoToValentines', 'SayNoToValentines']",0.23,0.068,0.701
2023-02-12 09:58:23+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624709494604451840,Sant Shri asharamji bapu gave us a precious gift Parents Worship Day . Our culture also believes that keeping calm we should obey our parents . That's how we survive  Vikaron Ke Andhkar Se and go ahead for Sanyam Ke Prakash Ki Aur #SayNoToValentines,0,1,['SayNoToValentines'],0.231,0.0,0.769
2023-02-12 09:58:10+00:00,PriyaGargone,https://twitter.com/PriyaGargone/status/1624709440481148928,"3 BHK & 3 BHK + Home Office - BPTP Terra Sector 37D, Gurgaon
https://t.co/qlb1LlhIpE
Watch please
#BiggBoss16Finale #T20WorldCup2023 #SayNoToValentines #Farzi #RohitSharma𓃵 #BGT2023 #WPLAuction",0,1,"['BiggBoss16Finale', 'T20WorldCup2023', 'SayNoToValentines', 'Farzi', 'RohitSharma𓃵', 'BGT2023', 'WPLAuction']",0.113,0.0,0.887
2023-02-12 09:58:05+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624709417194356736,"Sant Shri Asharamji Bapu started Parents Worship Day on 14th February to take everyone out of Vikaron Ke Andhkar Se and take everyone to Sanyam Ke Prakash Ki Aur, so that the future of the country can be saved from the downfall of its life by being influenced by western civilization.
#SayNoToValentines",0,1,['SayNoToValentines'],0.091,0.0,0.909
2023-02-12 09:57:51+00:00,Santosh10119767,https://twitter.com/Santosh10119767/status/1624709357962395648,"To save our Children from Vikaron Ke Andhkar Se & to put forward to Sanyam Ke Prakash Ki Aur #Bapuji initiated Parents Worship Day to be celebrated on 14 February. So lets strengthen Parent Child relation & celebrate it joyfully.
#SayNoToValentines ❌️
https://t.co/DLrTaoL9jE",0,1,"['Bapuji', 'SayNoToValentines']",0.35,0.0,0.65
2023-02-12 09:57:47+00:00,ManishG47155715,https://twitter.com/ManishG47155715/status/1624709343072620544,"Make the interest of the country your goal, if you don't do this, Jihadis will dance on your head and make your life difficult.
#SayNoToValentines
Jai Shri Ram
Save youth and culture
https://t.co/DGLkM27x3b",0,1,['SayNoToValentines'],0.16,0.065,0.775
